EKG
517.0
508.0
520.0
511.0
505.0
520.0
505.0
513.0
511.0
502.0
521.0
507.0
507.0
516.0
503.0
517.0
509.0
501.0
517.0
504.0
508.0
508.0
499.0
519.0
507.0
507.0
517.0
503.0
517.0
509.0
499.0
518.0
501.0
501.0
508.0
511.0
538.0
522.0
502.0
510.0
495.0
505.0
501.0
492.0
510.0
496.0
500.0
505.0
495.0
511.0
500.0
495.0
508.0
495.0
505.0
502.0
493.0
512.0
498.0
506.0
515.0
507.0
525.0
518.0
512.0
526.0
513.0
521.0
518.0
505.0
525.0
511.0
510.0
518.0
504.0
518.0
509.0
503.0
519.0
507.0
511.0
513.0
502.0
520.0
507.0
507.0
517.0
503.0
517.0
510.0
502.0
519.0
502.0
508.0
512.0
504.0
520.0
510.0
506.0
518.0
505.0
515.0
511.0
499.0
514.0
503.0
518.0
528.0
521.0
519.0
505.0
496.0
510.0
498.0
506.0
504.0
496.0
512.0
500.0
502.0
508.0
497.0
511.0
501.0
495.0
510.0
496.0
505.0
504.0
497.0
516.0
508.0
511.0
521.0
511.0
527.0
520.0
512.0
527.0
514.0
518.0
518.0
506.0
524.0
512.0
510.0
518.0
503.0
517.0
510.0
502.0
520.0
506.0
512.0
514.0
501.0
519.0
508.0
504.0
516.0
504.0
514.0
511.0
500.0
519.0
505.0
508.0
511.0
498.0
515.0
506.0
503.0
516.0
503.0
514.0
511.0
500.0
520.0
505.0
502.0
505.0
502.0
527.0
525.0
509.0
515.0
497.0
504.0
502.0
492.0
511.0
498.0
497.0
508.0
496.0
510.0
501.0
493.0
508.0
497.0
504.0
504.0
494.0
512.0
501.0
499.0
513.0
504.0
521.0
518.0
510.0
527.0
515.0
519.0
519.0
509.0
525.0
515.0
510.0
519.0
505.0
516.0
511.0
502.0
519.0
506.0
508.0
513.0
501.0
517.0
506.0
502.0
518.0
504.0
513.0
511.0
499.0
518.0
504.0
506.0
514.0
501.0
516.0
509.0
501.0
516.0
502.0
510.0
510.0
501.0
519.0
508.0
507.0
516.0
505.0
517.0
511.0
501.0
514.0
502.0
516.0
523.0
521.0
526.0
506.0
500.0
509.0
499.0
511.0
506.0
497.0
513.0
502.0
504.0
509.0
497.0
514.0
501.0
496.0
511.0
495.0
506.0
503.0
495.0
515.0
504.0
510.0
519.0
510.0
526.0
519.0
513.0
526.0
513.0
522.0
516.0
506.0
524.0
512.0
510.0
517.0
504.0
519.0
511.0
502.0
518.0
506.0
514.0
512.0
502.0
520.0
508.0
506.0
517.0
504.0
519.0
510.0
502.0
519.0
504.0
513.0
514.0
501.0
519.0
508.0
504.0
516.0
502.0
514.0
509.0
499.0
517.0
505.0
506.0
512.0
501.0
518.0
502.0
507.0
519.0
504.0
517.0
512.0
499.0
513.0
501.0
511.0
525.0
520.0
524.0
506.0
495.0
510.0
496.0
506.0
503.0
494.0
510.0
500.0
502.0
509.0
497.0
510.0
502.0
493.0
509.0
495.0
503.0
504.0
496.0
511.0
506.0
507.0
519.0
508.0
524.0
518.0
510.0
527.0
513.0
518.0
516.0
506.0
522.0
511.0
505.0
516.0
505.0
515.0
510.0
501.0
518.0
505.0
508.0
512.0
502.0
519.0
508.0
502.0
517.0
505.0
513.0
510.0
500.0
519.0
505.0
506.0
512.0
502.0
516.0
508.0
501.0
517.0
503.0
512.0
508.0
501.0
515.0
502.0
499.0
511.0
500.0
517.0
510.0
502.0
519.0
506.0
512.0
512.0
501.0
513.0
500.0
500.0
526.0
518.0
530.0
507.0
496.0
511.0
497.0
502.0
503.0
494.0
511.0
499.0
496.0
510.0
497.0
508.0
502.0
493.0
511.0
497.0
499.0
505.0
494.0
510.0
504.0
501.0
517.0
509.0
521.0
521.0
511.0
528.0
516.0
518.0
523.0
508.0
524.0
514.0
505.0
519.0
506.0
513.0
511.0
502.0
521.0
509.0
508.0
515.0
505.0
519.0
512.0
502.0
520.0
506.0
511.0
511.0
501.0
519.0
507.0
505.0
517.0
503.0
515.0
509.0
499.0
517.0
505.0
508.0
511.0
498.0
514.0
507.0
502.0
516.0
504.0
514.0
512.0
501.0
519.0
506.0
507.0
510.0
496.0
514.0
516.0
516.0
536.0
506.0
509.0
503.0
493.0
512.0
498.0
497.0
506.0
496.0
509.0
503.0
497.0
512.0
498.0
504.0
504.0
493.0
510.0
498.0
496.0
506.0
496.0
515.0
511.0
506.0
526.0
515.0
520.0
523.0
511.0
528.0
516.0
510.0
521.0
508.0
519.0
512.0
502.0
519.0
508.0
510.0
513.0
502.0
518.0
511.0
505.0
517.0
505.0
514.0
511.0
502.0
519.0
508.0
507.0
515.0
502.0
517.0
507.0
502.0
517.0
504.0
513.0
509.0
501.0
517.0
506.0
506.0
515.0
501.0
512.0
504.0
498.0
517.0
507.0
514.0
514.0
503.0
521.0
509.0
505.0
518.0
502.0
511.0
502.0
504.0
530.0
525.0
517.0
511.0
496.0
510.0
500.0
494.0
508.0
495.0
507.0
503.0
495.0
512.0
499.0
500.0
506.0
493.0
508.0
499.0
492.0
508.0
496.0
507.0
507.0
501.0
523.0
514.0
515.0
524.0
512.0
526.0
518.0
509.0
523.0
510.0
514.0
516.0
506.0
520.0
509.0
507.0
516.0
504.0
515.0
508.0
501.0
519.0
505.0
510.0
512.0
502.0
520.0
509.0
505.0
518.0
504.0
514.0
508.0
500.0
518.0
504.0
508.0
514.0
500.0
516.0
507.0
501.0
517.0
501.0
512.0
509.0
496.0
513.0
503.0
505.0
514.0
505.0
520.0
511.0
502.0
519.0
506.0
513.0
509.0
494.0
513.0
512.0
519.0
537.0
510.0
515.0
501.0
493.0
510.0
497.0
502.0
504.0
493.0
512.0
500.0
498.0
508.0
494.0
507.0
501.0
493.0
508.0
495.0
499.0
505.0
495.0
514.0
508.0
506.0
523.0
512.0
524.0
522.0
511.0
527.0
514.0
514.0
518.0
507.0
522.0
511.0
505.0
519.0
507.0
514.0
510.0
502.0
521.0
508.0
508.0
515.0
503.0
518.0
511.0
503.0
